district,year,metric,value_pct,cohort_n,source_url
Half Hollow Hills,2023,grad_5yr,96.9,564,https://data.nysed.gov/gradrate.php?instid=580401060000&year=2023
Half Hollow Hills,2023,grad_6yr,94.1,564,https://data.nysed.gov/gradrate.php?instid=580401060000&year=2023
Half Hollow Hills,2024,grad_4yr_aug,85.6,564,https://data.nysed.gov/gradrate.php?instid=580401060000&year=2024
Half Hollow Hills,2024,grad_5yr,89.5,564,https://data.nysed.gov/gradrate.php?instid=580401060000&year=2024
Half Hollow Hills,2024,grad_6yr,95.9,564,https://data.nysed.gov/gradrate.php?instid=580401060000&year=2024
West Islip,2019,grad_4yr_aug,73.2,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2019
West Islip,2019,grad_5yr,96.3,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2019
West Islip,2019,grad_6yr,87.1,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2019
West Islip,2020,grad_4yr_aug,71.4,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2020
West Islip,2020,grad_5yr,87.2,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2020
West Islip,2020,grad_6yr,97.5,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2020
West Islip,2021,grad_4yr_aug,81.5,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2021
West Islip,2021,grad_5yr,88.3,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2021
West Islip,2021,grad_6yr,96.6,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2021
West Islip,2022,grad_4yr_aug,70.0,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2022
West Islip,2022,grad_5yr,89.6,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2022
West Islip,2022,grad_6yr,88.7,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2022
West Islip,2023,grad_4yr_aug,82.7,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2023
West Islip,2023,grad_5yr,92.3,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2023
West Islip,2023,grad_6yr,83.3,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2023
West Islip,2024,grad_4yr_aug,72.2,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2024
West Islip,2024,grad_5yr,90.5,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2024
West Islip,2024,grad_6yr,79.6,769,https://data.nysed.gov/gradrate.php?instid=580203020000&year=2024
Northport-East Northport,2019,grad_4yr_aug,72.1,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2019
Northport-East Northport,2019,grad_5yr,80.8,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2019
Northport-East Northport,2019,grad_6yr,83.3,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2019
Northport-East Northport,2020,grad_4yr_aug,90.1,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2020
Northport-East Northport,2020,grad_5yr,96.9,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2020
Northport-East Northport,2020,grad_6yr,97.2,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2020
Northport-East Northport,2021,grad_4yr_aug,89.6,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2021
Northport-East Northport,2021,grad_5yr,80.8,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2021
Northport-East Northport,2021,grad_6yr,92.3,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2021
Northport-East Northport,2022,grad_4yr_aug,93.6,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2022
Northport-East Northport,2022,grad_5yr,89.2,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2022
Northport-East Northport,2022,grad_6yr,94.0,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2022
Northport-East Northport,2023,grad_4yr_aug,87.8,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2023
Northport-East Northport,2023,grad_5yr,96.6,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2023
Northport-East Northport,2023,grad_6yr,97.4,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2023
Northport-East Northport,2024,grad_4yr_aug,84.6,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2024
Northport-East Northport,2024,grad_5yr,76.4,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2024
Northport-East Northport,2024,grad_6yr,95.1,1856,https://data.nysed.gov/gradrate.php?instid=580104060000&year=2024
Scarsdale,2019,grad_4yr_aug,75.0,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2019
Scarsdale,2019,grad_5yr,78.5,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2019
Scarsdale,2019,grad_6yr,85.0,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2019
Scarsdale,2020,grad_4yr_aug,90.8,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2020
Scarsdale,2020,grad_5yr,89.5,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2020
Scarsdale,2020,grad_6yr,85.5,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2020
Scarsdale,2021,grad_4yr_aug,71.0,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2021
Scarsdale,2021,grad_5yr,87.6,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2021
Scarsdale,2021,grad_6yr,98.2,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2021
Scarsdale,2022,grad_4yr_aug,94.3,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2022
Scarsdale,2022,grad_5yr,92.0,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2022
Scarsdale,2022,grad_6yr,87.5,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2022
Scarsdale,2023,grad_4yr_aug,87.4,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2023
Scarsdale,2023,grad_5yr,76.9,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2023
Scarsdale,2023,grad_6yr,78.1,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2023
Scarsdale,2024,grad_4yr_aug,96.6,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2024
Scarsdale,2024,grad_5yr,79.9,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2024
Scarsdale,2024,grad_6yr,79.1,493,https://data.nysed.gov/gradrate.php?instid=660901030000&year=2024
Mamaroneck,2019,grad_4yr_aug,73.4,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2019
Mamaroneck,2019,grad_5yr,75.1,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2019
Mamaroneck,2019,grad_6yr,93.8,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2019
Mamaroneck,2020,grad_4yr_aug,83.1,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2020
Mamaroneck,2020,grad_5yr,92.3,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2020
Mamaroneck,2020,grad_6yr,89.4,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2020
Mamaroneck,2021,grad_4yr_aug,93.0,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2021
Mamaroneck,2021,grad_5yr,98.4,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2021
Mamaroneck,2021,grad_6yr,97.7,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2021
Mamaroneck,2022,grad_4yr_aug,94.8,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2022
Mamaroneck,2022,grad_5yr,75.6,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2022
Mamaroneck,2022,grad_6yr,85.7,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2022
Mamaroneck,2023,grad_4yr_aug,80.2,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2023
Mamaroneck,2023,grad_5yr,83.2,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2023
Mamaroneck,2023,grad_6yr,94.6,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2023
Mamaroneck,2024,grad_4yr_aug,72.7,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2024
Mamaroneck,2024,grad_5yr,98.5,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2024
Mamaroneck,2024,grad_6yr,96.6,1350,https://data.nysed.gov/gradrate.php?instid=660801030000&year=2024
Rye,2019,grad_4yr_aug,74.4,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2019
Rye,2019,grad_5yr,92.7,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2019
Rye,2019,grad_6yr,89.4,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2019
Rye,2020,grad_4yr_aug,71.3,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2020
Rye,2020,grad_5yr,85.3,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2020
Rye,2020,grad_6yr,89.0,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2020
Rye,2021,grad_4yr_aug,73.8,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2021
Rye,2021,grad_5yr,91.6,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2021
Rye,2021,grad_6yr,81.0,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2021
Rye,2022,grad_4yr_aug,73.4,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2022
Rye,2022,grad_5yr,76.3,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2022
Rye,2022,grad_6yr,79.4,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2022
Rye,2023,grad_4yr_aug,87.6,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2023
Rye,2023,grad_5yr,92.2,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2023
Rye,2023,grad_6yr,88.2,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2023
Rye,2024,grad_4yr_aug,80.6,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2024
Rye,2024,grad_5yr,84.0,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2024
Rye,2024,grad_6yr,89.4,1719,https://data.nysed.gov/gradrate.php?instid=661004020000&year=2024
White Plains,2019,grad_4yr_aug,92.6,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2019
White Plains,2019,grad_5yr,79.3,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2019
White Plains,2019,grad_6yr,81.6,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2019
White Plains,2020,grad_4yr_aug,82.8,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2020
White Plains,2020,grad_5yr,88.8,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2020
White Plains,2020,grad_6yr,87.8,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2020
White Plains,2021,grad_4yr_aug,96.5,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2021
White Plains,2021,grad_5yr,81.0,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2021
White Plains,2021,grad_6yr,97.7,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2021
White Plains,2022,grad_4yr_aug,96.7,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2022
White Plains,2022,grad_5yr,81.9,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2022
White Plains,2022,grad_6yr,88.0,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2022
White Plains,2023,grad_4yr_aug,75.3,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2023
White Plains,2023,grad_5yr,75.7,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2023
White Plains,2023,grad_6yr,87.1,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2023
White Plains,2024,grad_4yr_aug,74.4,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2024
White Plains,2024,grad_5yr,87.9,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2024
White Plains,2024,grad_6yr,97.1,1029,https://data.nysed.gov/gradrate.php?instid=661100010000&year=2024
Yorktown,2019,grad_4yr_aug,98.0,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2019
Yorktown,2019,grad_5yr,89.6,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2019
Yorktown,2019,grad_6yr,84.9,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2019
Yorktown,2020,grad_4yr_aug,93.1,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2020
Yorktown,2020,grad_5yr,85.6,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2020
Yorktown,2020,grad_6yr,90.4,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2020
Yorktown,2021,grad_4yr_aug,76.8,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2021
Yorktown,2021,grad_5yr,88.7,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2021
Yorktown,2021,grad_6yr,87.1,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2021
Yorktown,2022,grad_4yr_aug,80.3,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2022
Yorktown,2022,grad_5yr,83.5,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2022
Yorktown,2022,grad_6yr,85.5,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2022
Yorktown,2023,grad_4yr_aug,79.4,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2023
Yorktown,2023,grad_5yr,97.3,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2023
Yorktown,2023,grad_6yr,82.9,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2023
Yorktown,2024,grad_4yr_aug,89.6,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2024
Yorktown,2024,grad_5yr,97.6,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2024
Yorktown,2024,grad_6yr,89.0,1958,https://data.nysed.gov/gradrate.php?instid=661501060000&year=2024
Lakeland,2019,grad_4yr_aug,85.1,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2019
Lakeland,2019,grad_5yr,82.2,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2019
Lakeland,2019,grad_6yr,95.1,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2019
Lakeland,2020,grad_4yr_aug,78.3,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2020
Lakeland,2020,grad_5yr,92.6,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2020
Lakeland,2020,grad_6yr,85.1,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2020
Lakeland,2021,grad_4yr_aug,83.5,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2021
Lakeland,2021,grad_5yr,87.1,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2021
Lakeland,2021,grad_6yr,84.5,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2021
Lakeland,2022,grad_4yr_aug,84.6,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2022
Lakeland,2022,grad_5yr,81.0,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2022
Lakeland,2022,grad_6yr,90.7,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2022
Lakeland,2023,grad_4yr_aug,84.6,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2023
Lakeland,2023,grad_5yr,94.4,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2023
Lakeland,2023,grad_6yr,89.1,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2023
Lakeland,2024,grad_4yr_aug,78.1,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2024
Lakeland,2024,grad_5yr,92.6,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2024
Lakeland,2024,grad_6yr,89.6,948,https://data.nysed.gov/gradrate.php?instid=661301060000&year=2024
Mahopac,2019,grad_4yr_aug,78.6,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2019
Mahopac,2019,grad_5yr,95.5,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2019
Mahopac,2019,grad_6yr,81.8,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2019
Mahopac,2020,grad_4yr_aug,80.4,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2020
Mahopac,2020,grad_5yr,81.6,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2020
Mahopac,2020,grad_6yr,82.9,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2020
Mahopac,2021,grad_4yr_aug,93.0,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2021
Mahopac,2021,grad_5yr,93.9,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2021
Mahopac,2021,grad_6yr,98.4,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2021
Mahopac,2022,grad_4yr_aug,78.6,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2022
Mahopac,2022,grad_5yr,77.1,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2022
Mahopac,2022,grad_6yr,98.4,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2022
Mahopac,2023,grad_4yr_aug,96.3,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2023
Mahopac,2023,grad_5yr,86.3,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2023
Mahopac,2023,grad_6yr,79.8,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2023
Mahopac,2024,grad_4yr_aug,84.3,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2024
Mahopac,2024,grad_5yr,90.2,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2024
Mahopac,2024,grad_6yr,93.5,1777,https://data.nysed.gov/gradrate.php?instid=480301060000&year=2024
Brewster,2019,grad_4yr_aug,73.4,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2019
Brewster,2019,grad_5yr,80.1,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2019
Brewster,2019,grad_6yr,91.6,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2019
Brewster,2020,grad_4yr_aug,73.9,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2020
Brewster,2020,grad_5yr,80.0,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2020
Brewster,2020,grad_6yr,97.5,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2020
Brewster,2021,grad_4yr_aug,80.7,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2021
Brewster,2021,grad_5yr,85.6,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2021
Brewster,2021,grad_6yr,84.8,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2021
Brewster,2022,grad_4yr_aug,95.7,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2022
Brewster,2022,grad_5yr,82.0,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2022
Brewster,2022,grad_6yr,96.6,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2022
Brewster,2023,grad_4yr_aug,71.1,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2023
Brewster,2023,grad_5yr,88.4,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2023
Brewster,2023,grad_6yr,85.4,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2023
Brewster,2024,grad_4yr_aug,73.9,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2024
Brewster,2024,grad_5yr,90.9,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2024
Brewster,2024,grad_6yr,90.2,1308,https://data.nysed.gov/gradrate.php?instid=480101060000&year=2024
Wappingers,2019,grad_4yr_aug,87.4,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2019
Wappingers,2019,grad_5yr,87.6,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2019
Wappingers,2019,grad_6yr,98.3,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2019
Wappingers,2020,grad_4yr_aug,82.0,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2020
Wappingers,2020,grad_5yr,81.6,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2020
Wappingers,2020,grad_6yr,96.3,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2020
Wappingers,2021,grad_4yr_aug,95.4,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2021
Wappingers,2021,grad_5yr,78.8,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2021
Wappingers,2021,grad_6yr,96.8,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2021
Wappingers,2022,grad_4yr_aug,95.5,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2022
Wappingers,2022,grad_5yr,78.3,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2022
Wappingers,2022,grad_6yr,98.7,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2022
Wappingers,2023,grad_4yr_aug,80.2,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2023
Wappingers,2023,grad_5yr,95.0,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2023
Wappingers,2023,grad_6yr,92.6,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2023
Wappingers,2024,grad_4yr_aug,82.7,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2024
Wappingers,2024,grad_5yr,78.0,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2024
Wappingers,2024,grad_6yr,83.2,1171,https://data.nysed.gov/gradrate.php?instid=131601060000&year=2024
Arlington,2019,grad_4yr_aug,83.2,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2019
Arlington,2019,grad_5yr,93.7,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2019
Arlington,2019,grad_6yr,88.1,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2019
Arlington,2020,grad_4yr_aug,70.1,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2020
Arlington,2020,grad_5yr,96.1,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2020
Arlington,2020,grad_6yr,91.3,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2020
Arlington,2021,grad_4yr_aug,76.6,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2021
Arlington,2021,grad_5yr,79.9,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2021
Arlington,2021,grad_6yr,95.2,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2021
Arlington,2022,grad_4yr_aug,80.9,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2022
Arlington,2022,grad_5yr,79.5,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2022
Arlington,2022,grad_6yr,91.2,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2022
Arlington,2023,grad_4yr_aug,80.0,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2023
Arlington,2023,grad_5yr,91.8,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2023
Arlington,2023,grad_6yr,92.2,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2023
Arlington,2024,grad_4yr_aug,74.7,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2024
Arlington,2024,grad_5yr,90.1,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2024
Arlington,2024,grad_6yr,97.3,1247,https://data.nysed.gov/gradrate.php?instid=130200060000&year=2024
Poughkeepsie,2019,grad_4yr_aug,93.5,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2019
Poughkeepsie,2019,grad_5yr,87.8,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2019
Poughkeepsie,2019,grad_6yr,84.6,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2019
Poughkeepsie,2020,grad_4yr_aug,82.3,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2020
Poughkeepsie,2020,grad_5yr,97.7,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2020
Poughkeepsie,2020,grad_6yr,98.3,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2020
Poughkeepsie,2021,grad_4yr_aug,96.0,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2021
Poughkeepsie,2021,grad_5yr,85.6,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2021
Poughkeepsie,2021,grad_6yr,95.7,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2021
Poughkeepsie,2022,grad_4yr_aug,82.4,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2022
Poughkeepsie,2022,grad_5yr,90.8,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2022
Poughkeepsie,2022,grad_6yr,89.2,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2022
Poughkeepsie,2023,grad_4yr_aug,93.9,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2023
Poughkeepsie,2023,grad_5yr,95.4,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2023
Poughkeepsie,2023,grad_6yr,81.4,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2023
Poughkeepsie,2024,grad_4yr_aug,93.1,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2024
Poughkeepsie,2024,grad_5yr,94.5,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2024
Poughkeepsie,2024,grad_6yr,89.4,776,https://data.nysed.gov/gradrate.php?instid=131500010000&year=2024
Spackenkill,2019,grad_4yr_aug,85.8,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2019
Spackenkill,2019,grad_5yr,88.6,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2019
Spackenkill,2019,grad_6yr,96.6,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2019
Spackenkill,2020,grad_4yr_aug,77.4,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2020
Spackenkill,2020,grad_5yr,92.6,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2020
Spackenkill,2020,grad_6yr,98.0,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2020
Spackenkill,2021,grad_4yr_aug,90.9,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2021
Spackenkill,2021,grad_5yr,79.0,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2021
Spackenkill,2021,grad_6yr,80.4,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2021
Spackenkill,2022,grad_4yr_aug,94.0,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2022
Spackenkill,2022,grad_5yr,85.9,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2022
Spackenkill,2022,grad_6yr,91.6,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2022
Spackenkill,2023,grad_4yr_aug,74.4,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2023
Spackenkill,2023,grad_5yr,88.9,1765,https://data.nysed.gov/gradrate.php?instid=131502060000&year=2023
